channel,message_id,date,text,views,forwards,media_type,image_path
tikvahpharma,196304,2026-06-25 06:20:16+00:00,",VACCANCY ANNOUNCEMENT
 18/10/2018
SURGEN  2 YERERS  GONDER
INTERNIST  3 YEARS ADIS ABEBA
DENTAL  2 YEARS TAFO
SENIOR PHARMACIST WZ  LICENSE  PLACE
22
GERJI
HAYATE
BULEBULA
ALEM BANK
KERANEYO
SENIOR DRUGIST WZ LICENSE 
 SEFERA
KOYE
SULULETA
0983848760
0908299838",368,0,none,
tikvahpharma,196303,2026-06-25 05:42:40+00:00,"....dental doctor

Salary 60000
experince 1 years and above

   Work area 

(1) bole

(2) lideta

(3) lebu

(4) samit




Info  * 0930332050& 0930074400
መገናኛ ለም ሆቴል ቶታል አጠገብ ለገሰ ፈለቀ ህንጻ 212 Maleda HR 

18/10/18",366,0,none,
tikvahpharma,196302,2026-06-25 05:18:14+00:00,"✅Sinocare blood glucose monitoring  stripof 25  plus Machine
  📦 30box
  ⏰ 05/2027
  💵440

💥Imported Anti-Cancer Medicines

❇️Paclitaxel Inj 300mg (ADPAXIL)
📦90
💵Cash 3250
💵Credit 3300

❇️Gemcitabine Inj 1000mg (AMGICIN)
📦90
💵Cash 1950
💵Credit 2050

❇️Fluorouracil Inj. 500mg (F-CIL)
📦288
💵Cash 250
💵Credit 320
  ==============//////=======     

✅️ ELASTIC CREPE BANDAGE (7.5 CM × 5 M)
📦 480 Rolls  💵 72br
✅️ ELASTIC CREPE BANDAGE (10 CM × 5 M)
📦 360 Rolls  💵 90br
✅️ ELASTIC CREPE BANDAGE (12.5CM ×5 M)
📦 240 Rolls 💵100br

✅ Gauze Roll – 90 cm × 100 yrd
💵1,801.20 Birr
📦20roll

✅Gauze Roll – 90cm × 50 m
📦924.00Birr
📦 20 

✅Gauze Bandage –12.5cm ×5 m
💵224.40Birr
📦100

✅ Gauze Bandage –10cm × 5 m
💵 220.80Birr
📦100

✅ Gauze Bandage – 7.5cm× 5 m
💵 218.40Birr
📦100

✅ Gauze Bandage – 5cm × 5 m
💵94.80 Birr
📦 100

✅ Gauze Swabs –10cm ×10cm (8 Ply)
💰 Price: 266.40 Birr/Packet
Carton #100

✅ Lap Sponge – 40 cm × 45 cm (16 Ply)
💰 Price: 772.80 Birr/Packet

👇Vicryl (Absorbable Sutures)
✅️ 0 Round  💵1100
✅️ 0 Cutting  💵1400
✅️ 1 Cutting   💵1250
✅️ 2 Cutting   💵1300 
✅️ 2 Round      💵1150
✅️ 2/0 Round   💵990
✅️ 3/0 Round    💵1100
✅️ 3/0 Cutting   💵1150
✅️ 4/0 Round     💵1100
✅️ 4/0 Cutting   💵1150
✅️ 5/0 Round    💵1300
✅️ 5/0 Cutting   💵1300
✅️ 6/0 Round    💵1400
✅️ 6/0 Cutting  💵1500
👇Prolene (Non-Absorbable Sutures
✅️ 2/0 double arm   💵4000
✅️ 3/0 single arm     💵3900
✅️ 3/0 double arm  💵4000 
✅️ 4/0 single arm     💵3900 
✅️ 4/0 double arm   💵4000
✅️ 5/0 single arm     💵4200 
✅️ 5/0 double arm   💵4400
✅️ 6/0 single arm     💵4200
✅️ 6/0 double arm   💵4400
✅️ 7/0 double arm   💵5500
👇Nylon Sutures
✅️ 9/0  single arm   💵8000
✅️ 9/0 double arm   💵8200
✅️ 10/0 single arm    💵8000
✅️ 10/0 double arm  💵8200      
📦 all are 50 dozen / carton

✅Colostomy Bag 💵 125
✅Suction Catheter (8FG)💵 48
✅️Catheter 2-Way #10💵120br
✅️Catheter 2-Way #12💵120br
✅️Catheter 2-Way #16💵80br
✅️Catheter 2-Way #18💵75br
✅️Catheter 2-Way #22💵78br
✅️Catheter 3-Way #18💵100br
✅️Catheter 3-Way #20💵123br
✅️Catheter 3-Way #22  💵123br

✅ zinc oxide plaster 12.5 * 5 ( 4 rolls ) 💵230
❇️ETT 3.5       💵200
✅ETT 4.5       💵200
✅Surgical Blade Size 23💵730
✅  Micoscope Slide Non Frosted of 50 pcs 💵170

🚒Free and Fast delivery 
📞contact person
                  Meski 📲0912464540
                              📲0979294941
🔜💬  https://t.me/pharminfotack",320,0,none,
tikvahpharma,196301,2026-06-25 05:18:14+00:00,"🏩 MT  PHARMA IMPORT

NEW ARRIVAL 

☑️Ceftra 1g (CEFTIROL)💵75
☑️Pregabalin 75mg tab 3*10💵490
☑️Paracetamol Tab 10x10 💵100
☑️Ondastron syrup 30ml 💵145
☑️CACHMAX(Cefixime tablet 400mg)💵430
☑️Tramadol cap 50mg 10x10💵299
☑️Coartem""Balebandira""💵3,500
☑️Cipro 500mg 10x10 💵380
☑️Amoxiclav 312.5MG 💵300
☑️Amoxa 125mg syrup 💵77
☑️Amoxa 250mg Syrup  💵95
☑️Azithro 15Ml 💵90
☑️Azithro 30Ml 💵190
☑️Cefalexin 125mg Syrup 💵200
☑️Cotrimoxazole syrup 💵80
☑️Amoxa 500mg 10x10 💵480
☑️CLEDEMOX 625MG 2×7💵380
☑️Amoxicillin&clavulanate tab 1000mg 2*7 💵434
☑️Doxy 100mg cap (20*10) 💵628
☑️Zinc Sulfate 20mg tablet 10x10💵290
☑️Cipro + dexa eye drop 5ml💵149
☑️DEXA EYE/ EAR DROP 5ml 💵112 
☑️SriTrang Exama Glove Powdered 💵590
☑️Metoclopramide 10mg TAB💵160
☑️Albenda 400mg 10x10 💵440
☑️Gabapentin 3×10 💵1100
☑️Spironolactone 25mg 10x10💵900
☑️Prednisolon 5mg 10*10 💵220
☑️Spironolactone 25mg 3×10💵348
☑️Sulbutamol puff 💵165
☑️Omeprazole cap 20MG(LOKIT)💵160
☑️Sildenafil 50mg 1*4 💵24
☑️Cefixime syrup 100ml 💵200
☑️Cloxacillin 250 Syrup 💵185
☑️Amoxiclav 156.5mg💵170  5📦>165
☑️Co-Amoxaxlav oral susp 228mg 💵180
☑️Co-Amoxaxlav oral sus 457mg 💵300
☑️Paracetamol syrup 💵40
☑️Metronidazole syrup 💵97
☑️Ibuprofen syrup 💵80
☑️Metoclopramide drop 💵100
☑️Omeprazole inj 40mg 💵88
☑️Diclo inj (Reyoung) 💵620
☑️Hydrocortison inj  💵64
☑️Dexa inj 4mg/1ml 💵14
☑️Water for inj plastic 💵8
☑️Tramadol inj 💵32.50
☑️TAT  1500iu inj 💵400
☑️Caster Oil  💵105
☑️TTC Eye Ointment 1% 💵 28
☑️Gentamycin eye/ear DROPS 💵55 
☑️Cipro eye/ear drop 5ml 💵60
☑️Cipro eye drop 5ml💵45
☑️Cipro eye drop 10ml 💵75
☑️Timolol eye drop 💵150

✅️Vitamin C 1000mg Effervescent tab off 20💵650birr 
✅️Pronucleus M soft gel cap of 30💵2300
✅️Pronucleus F soft gel cap of 30💵2200
✅Vital Cal syrup calcium magnesium Zinc Vitamin D3 Syrup 💵375

✅40% (plastic) 💵22
✅️Metformin 500mg 💵125
✅Erythromycin 250mg 💵440
✅Kcl Tab 10x10 💵96
✅Diazepam 5mg Tab 💵560
✅️Amvasc 10mg 💵120
✅️Amvasc 5mg 💵95
✅Amlodipine 5mg 10x10 💵120
✅Amlodipine 10mg 10x10 💵220
✅Loratidine 10mg tab 💵180
✅️Fulstop tab  💵244
✅️Fulstop plus tab 💵228
✅Ferrous sulphate 325mg 💵360
✅Olanzapin 5mg 💵190
✅Salbutamol 4mg 10x10 💵165
✅Meloxicam 15mg  💵125
✅️ORS Non flavored 💵24
✅Acyclovir 200mg 10x10 💵460
✅Paracetamol Epharm 💵2050
✅️Prednisolone 5mg Epharm 💵4000
✅️Atrova 20mg 3×10 💵144
✅Nexap 40mg  💵155
✅Phenobarbital 100mg 💵885
✅Nifidipine 20mg 💵153
✅Furosemide 40mg tab 💵185
✅Esmoprazol 20mg 10x10💵390
✅X-WORM  💵44
✅Losartan 50mg tab10x10💵270
✅HCT 25mg tab 10x10 💵135
✅Chlopheniramine tab 💵110
✅️Potassium Chloride 600mg Tab 💵82
✅Enalapril 10mg Tab 💵245
✅Carbamazepine 200mg  💵790
✅Folic Acid 5mg  💵200
✅Ferrous with folic tab 💵140

✅Dextro(DEXGLO)💵79 10📦>78br
✅️Chlorpheniramine syrup 💵65
✅Loratidin syrup 💵65
✅Metoclorpromid syrup 💵75
✅Guaifenesine syrup 💵68

✅️Labetalol inj 20ml vial💵490
✅Hydralazine 20mg inj 💵150
✅Diazepam BP 10mg inj💵180
✅Lidocaine inj 20ml 💵85
✅Metoclopramide inj 💵85
✅️Tranexamic acid inj 💵90
✅Benzatin pen.2.4 iu  💵59
✅Oxytocin 10iu/ml inj  💵110
✅Heparin 5000iu inj 💵480
✅Urine bag 2000ml  💵40
 
✅Hydrocortison cream15g 💵82
✅Clotrimazole cream 15gm 💵40
✅Diclofenic Gel 15gm 💵50
✅Mometason cream 15gm 💵40
✅Clobetasol Cream 15g 💵45
✅Miconazole Cream15g 💵45
✅Nitrofurazon oint 30gm 💵102
✅Nitrofurazone Oint 50gm 💵110
✅Fusidic acid cream 15gm💵110

✅Hpylori Ag strip  off 50 💵3100
✅Urinalysis Reagent Strip of 100💵430
✅HBSAG test strip of 50 💵900
✅️Hpylori ag Cassette of 25💵2000
✅HCV test strip of 50  💵1200
✅EDTA GLASS 💵700 
✅️EDTA plastic 💵750
✅SST TUBE Glass 💵1100 
✅️SST Plastic 💵1200

💉Syringe 3cc 💵600
💉Syringe  5cc 💵610
💉Syringe 10cc  💵790
💉Syring 50cc  💵1400

✅Iv cannula 16G 💵1400
✅️IV cannula 18G 💵1450
✅Iv cannula 20G  💵1450
✅Iv cannula 22G 💵1600

✅Spinal Needle22,23,24,26 💵100br
✅Spinal Needle 25g 💵120br

✅ Malaria Pf/Pv Antigen Device(Off 25)Biotrol
💵 1100 birr

❇️Ns with full iv set 💵350 birr

✅Sinocare strip of 50
📦100
⏰11/2027
💵880birr with free machine and free lancet",266,0,none,
tikvahpharma,196299,2026-06-25 05:09:47+00:00,"**MEDIX PHARMA PLC©️🌿⚕️
 
   NEW ARRIVAL

    MEDICAL SUPPLIES       ================

**💎 **Examination Gloves 
Powder free🧤
Sri trang©️

**💎 **Medical disposal face mask****😷****

**💎 **First Aid Plaster (100 pcs) **
**
**💎 **Adhesive Plaster **
 **    -5cm*5m / 7.5cm* 5m 
     -7.5cm*10m/10cm*5m
      -12.5cm*5m/12.5cm*10m**

**✔️** **syringe  5ml

****✔️****syringe  10ml**
**
****✔️****HBS Ag strip of 50

****✔️****HCV Strip (50)& cassette 25

****⭐️****Blood Collection Tubes 
      ===================
****✔️****Vacutainer needle 21G of100p

****✔️****EDTA K3 Glass, PET 4ml  

****✔️****SST Glass, PET 5ml 

****⭐️****Hospital Furniture & Equipments 
     ========================
**💎➡️**Crash cart ****/Emergency**** trolley 

****✔️****Anesthesia Trolley 

****✔️****evacuation chair for stairs

****✔️****Folding stretcher/

****✔️****patient bed 2 &3 function 

****✔️****Electrical patient bed 3 func

****✔️****Laboratory Stool chair

****✔️****Examination couch/bed

****✔️****Delivery couch/bed/table 

****✔️****patient stretcher**

**✔️****Baby crib/baby bed 

****✔️****Medical Air mattress

****✔️****Ambulance stretcher

****✔️****medical trolley 2&3 shelf 

****✔️****commode wheelchair 

****⭐️****Medical Equ& Surgical Sets
     =====================**
**✔️****Electrical Vacuum Extractor** 

**✔️****HSG** **set**

**✔️****minor surgical set**

**✔️****major surgical set**

**✔️****Laparotomy Set                     **
             
**✔️****Tonsillectomy Set   **  

**✔️****dressing set

****✔️****Digital weight scale adult 

****✔️****Hematocrit centrifuge 24 hol

🚚 FREE & FAST DELIVERY!

📱**+251912455043**[Abebaw]  
📱**+251987623030  
📱+251900826041[**Mihert**] 
📱+251985878759  
📱+251985878736[**Fikre**]


💌 medixpharmaplc@gmail.com
🔗https://t.me/Medix_Pharma_Hub
🔗@MEDIXPHARMAIMPORT

**Elevating the standard of healthcare**",208,0,none,
tikvahpharma,196298,2026-06-25 05:04:28+00:00,"**TELEIOS IMPORT AND EXPORT /
                        DANIEL TIGISTU **

NEW ARRIVALS 

✅ BIOSON (Hydrocortisone  Injection  100MG IV/IM 

     💵 62።Birr

✅  ASUMAP (Artesunate injection
       60mg IM/IV

      💵 270 Birr

✅ LIDIYA PLUS (Lidocaine with
                            Adrenaline 30ml 

     💵 160Birr

✅ AMLOTRIX (Amilodipine 5mg Tab
                   10*10

      💵 132Birr

✅  SPACULA ( Wooden tongue
       Depressor 

      💵 450 Birr

✅  APPLICATION COTTON TIP 

      💵 350Birr
    

Contact +251929038609 TEREF(ጠረፍ
               +251924096118 Meberatu 
               +251922123840 Natnael",213,0,none,
tikvahpharma,196297,2026-06-25 05:02:58+00:00,"**☘NEW IMPORTED ITEMS🍀

🌿Ultrasound 
     🍃__MINDRAY DP-18
     🍃MINDRAY DC-30__** 
**
🌿Hematology Analyzer
     🍃__ZYBIO__**__ **Z3**
     🍃**ZYBIO Z50**__
**
🌿Fully Auto Chemistry Analyzer
     🍃__ZYBIO EXC200__**
**
🌿Microscope
      🍃__MAGNUS Theiafi / MLX21i__**
**
🌿Anesthesia Machine 
      🍃 __MINDRAY A1__**
**
🌿Ventilator 
      🍃__MINDRAY SV300__ **
**
🌿Patient Monitors 
      🍃__MINDRAY uMEC100
       🍃MINDRAY uMEC150__**
**
🌿Defibrillator 
      🍃__MINDRAY BeneHeart D30__**
**
🌿ECG 
      🍃__Mindray BeneHeart R12__** 
**
🌿OR Light
      🍃__MINDRAY HyLED C8/C7 Double head ceiling__**
      🍃**__MINDRAY__** **__HyLED C7M Mobile__**
**
🌿OR Table 
      🍃__MINDRAY UniBase 30__**
**
🌿Infusion Pump 
      🍃__MINDRAY BeneFusion Uvp __**
**
🌿Infusion Syringe Pump 
      🍃__MINDRAY BeneFusion USP __**
**
🌿Vital sign Monitor 
      🍃__MINDRAY VS-600 __**
**
🌿Reagents
     🍃__ZYBIO Z3 Diluent ( 20L)
     🍃ZYBIO Z3 Lyse (500ml)
     🍃ZYBIO Z50 DN Diluent (20L)
     🍃ZYBIO Z50 LB Lyse (500ml)
     🍃ZYBIO Z50 LD Lyse (500ml)
     🍃ZYBIO Prob Cleanser__** (**__50ml×2__)

📍GIFTED HANDS TRADING PLC

Contact person  Bezawit A. (Biomedical Engineer)
☎️ 0941624484
      0947790000**
      **
📩DM ****@Tiwa_A**",181,0,none,
tikvahpharma,196296,2026-06-25 05:01:38+00:00,"PHARMAKON TRADING HOUSE PLC

    June/2026
       ✈️ New arrival  ✈️ 

👨‍🦽 wheelchair adult

👨‍🦽 wheelchair child 

▪️.MICROSCOPE SLIDE FROSTED..

▪️ MICROSCOPE NON FROSTED 

▪️  COVER SLIDE 22X22.

▪️ YELLOW TIP OF 1000

▪️ BLUE TIP OF 500

▪️CONICAL TEST TUBE 15ML OF 100.

▪️  CONIAL TUBE WITH OUT CUP 15ML.

▪️CONICAL TEST TUBE 10ML OF 100

▪️ MICROCENTRIFUGE 1.5ML

▪️CRYOTUBE 1.8ML / NUNC TUBE

▪️PASTURE PIPETE 3ML of 500..

▪️PETRIDISH...

🖱FACE MASK 3 Layer

   ♟  Blood Collection 
1,EDTA GLASS
2,EDTA PLASTIC 
3,SST PLASTIC 
4,ESR TUBE
5,PLAIN TUBE
6,PT TUBE
7,EDTA K2 GLASS.(PPT TUBE)
8,HEPARINE tube of100 

🧤Examination glove powdered
🖱Ultrasound jel  5kg

🛏️.Examination bed 
🛏️ crash cart [Emergency trolley]
🛏️ stool chair 

   ♟ Lab Kit

1, HCG of 50.... 

1Adhesive Plaster
¤2.5*5
¤5*5
¤7.5*5
¤10*5
¤ 12.5*5
2First aid plaster

  ♟Orthopedic items
1, Cotton Pad
     15cm x3m ..
      10cm x3m....
        7.5cm*3
2,POP  7.5*3
              10*3
              15*3           
3,Elastic bandages 
            7.5*5
            12.5*5
      ♟SUTURINGS
1cut gut 1round..
2,cut gut 2round 
3,Silk 2/0 cutting .
4,Silk 1 round 
5,Silk 2 round 
6,Silk 3/0cutting 


♟ Laboratory Instruments 

1,Centrifuge 12 hole digital ,(DLAB)
2,Shaker (DLAB)
3,micropipette (DLAB)
      5-50uL
4,ESR RACK 30MINUTE

    ♟   IMMAGING CONSUMABLES 
1,ECG PAPER 210*295.
2,ECG PAPER  10*140(zfold)
3,ECG paper 210*140mm roll..
4,ECG paper 110*140 ..z fold 

     ♟MEDICAL CONSUMABLE 
0,Tongue depressor 
1,Epidural kit 18...
2, Endotracheal Tube ..
   ¤Size 2.5, 3, 3.5, 4, 4.5, 5 & 5.5      
3,Endotracheal Tube..
     ¤size 6,7 & 7.5      
4,Folly Catheter Two way.
    ¤ 18    
5,NG Tubes...
         ¤ Size 16 &18 
6,Spinal needles...
      ¤size  21,22,23 & 24
7,URINE BAG 2000ML..

    ♟GENERAL LAB ITEM
1,Nunc tube 1.8ml
2 ,Cover glass  24*50
4,Autoclave indicator
5,Capillary tube with &without heparin .
6,specimen bag of 100
8,lense paper 100....
9,Innoculation loops 
10µl of 100..
1µl of 100...
12, Twisted blood lancet....
 13 Automatic blood lancet
14,Applicator Stick w/out cotton
✒️of 1000..
✒️of 100...
15Applicator stick.with cotton of 100
18,E.S.R.pipetes, glass..
19,counting chamber.(WBC).
20, Conical tube 15ml.without cup of 100..
21, conical centrifuge tube 50m with cup
¤of 50...
¤ of 25

      ♟Dust material 
1,sharp  container 5L PLASTIC...
      ♟SURGICAL BLAD
,.Surgical blades
  Size  ,#15,,#23 &24  .

   ♟ FORCEPS   $SCISSORS
1Forceps jar
2,mosquito forceps Straight &curved  12.5cm.
3,Towl clump forceps...
4, umbilical cord scissor10cm.
6,Spencer well ligature.scissor 14.5 cm.....
7,gigli handle..

0915407070  Anwar
0921058468  NEjib 
0944703333 selhadin 
0944573333 mebratu
0944603333 semira 
@pharmainfocenter",222,0,none,
tikvahpharma,196295,2026-06-25 04:12:52+00:00,,235,0,photo,data\raw\images\tikvahpharma\196295.jpg
tikvahpharma,196294,2026-06-25 04:07:06+00:00,"Update 24/06/26

Safe pharma import and community import
Contact no 0920555993
                    0967342405
Discount 
💥syringe 10cc 💵780

💥Ped. Paracitamol (Parakant) 120mg/5ml, 60ml bottles. 
price: 41br  <10cartn 40 <20cartn 39
Carton size 100

💥Valk( Aceclofenac 100mg)(2×10) 💵210birr
💥Colcol (5×4) 💵168birr
💥Pregabalin 150 ( 10x10) 💵1330

⭐️VITAMIN D DROPS (KIDOVIT)
100 bottle/ cartoon
Ex date-07/2028
Price: 320

HALF IV SET RINGER LACTATE 
📦 12
💰295 birr
📅2/29

FULL IV SET NS 
📦12
💰 328 birr

50crtn Ns = 196,800
7% captppril(192) attachment 72pk


🌟🌟🌟new arrival items 

Stock Update

1.  Azithromycin 15ml 
     Ex date:02/2028
     Carton Size:150
     Price: 90

2.  Azithromycin 30ml
     Ex date: 02/2028
     Carton Size : 80
     Price:  190
    

3. Cachmax( Cefixime) 400mg 
     1x10
     Ex date: 01/2029
     Price : 420
Ibuprofen oral suspenstion 100mg/5ml
        ⏰2028
        📦100
        💰80
New arrival ❗️❗️❗️
**
⭐️MetroKANT suspension=💵100
Carton size=80
x date 2029

⭐️dicloKant 50mg tablet=💵70
Carton size=640**
**x date 2029**

Co-Trimoxazole oral suspenstion 240mg/5ml
       📦 100
       📆 2029
       💰 80

Amoxaciline Oral Susension 125mg/5ml 
        ⏰2029
        📦120
        💰77

💥augmentin  228.5
📦100
⏰08/27
💵165

New arrival ❗️❗️❗️

Amyn( Amoxicillin ) 250 mg  
    Capsules 10x10 
    EX Date: 02/2029
    Carton Size: 150
    Price: 385

Bren(Ibuprofen) 400mg 10x10s
    EX Date: 03/2029
    Carton Size: 120
    Price: 220

Prednisolon 5mg 10*10
         📦 cartoon size 600
         ⌛️ expired date oct 2028
          💵 price 220 per pk

Co-Amoxaxlav oral suspension BP 457mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Feb 28
             💵Price 300

Amoxicillin&clavulanate potassium tablet USP 1000mg 2*7 
            📦Cartoon size 100
            ⏳Expired date Jan 2028
            💵Price 434

Co-Amoxaxlav oral suspension BP 156.25mg/5ml
            📦Cartoon size 120
            ⏳ Expired date Jan 2028
             💵Price 170
1. **Cledomox (Amoxicillin + Clavulanate) 625 mg** of 20 tabs
- Carton size - 150pk
- Expiry date - 09/2028
- Price pk - 490** Birr**

2. **Gentamicin  Eye/Ear** drop 0.3 % 10ml
- Carton size -500
- Expiry date - 12/2027
- Price  bottle  - **52 Birr**

**Epharm** 

Paracetamol 500mg 
          📦cartoon size12
           💵 price 2050
          ⌛️expired date 2029

🌟big discount for short time
test kit Casset updet price🌟

🌟HCG of 100 Casset
         💵800bir
🌟Syphilis Ab of 50 casset
         💵1,100bir
🌟HBsAG of 50 Casset
      💵 1,800bir

🌟🌟🌟attractive price 🌟🌟🌟

Diclofenac Gel BP 1%(relaxo) 30gm
📦280
⏰9/27
💵75
Lidocaine injection BP 2% 8×25×30ml
📦200
⏰2/28
💵107

💥Powderd exam glove
carton size 10
exp 2030
💵600
Letex exam texture powder free gloves size M
📦10
⏰05/30
💵675

Ondansetron 8mg dissolving tablet(OBEREM) 10 ×1 pk
Packaging: 1000boxes/carton
Exp date: 08/27
💵140 based on qantity

💥Diphenhydramine  Syrup  125ml，12.5mg/5ml  
📦:120
📅: 03/2028
💰:  

💥Loratadine Syrup-5mg/5ml，100ml
Brand name: LOTA
📦 100
📅: 28/07/2027
💰: 65 Birr

✅ Amyn 250mg/5ml 
carton size 100
exp apr 2028
price  💵

Urine bag 
          ⌛ Expired date may 2029
          📦 Cartoon size 250
           💸 price 45
Colostomy bag 
         ⌛ Expired date may 2029
         📦 cartoon size 1000
          💸 price 125
Suction catheter 8fg
          ⌛ expired date may 2029
          📦 cartoon size 1000
          💸price 48
New arrival product❗️❗️❗️
1. Patient Monitor(12"") with Adult , pediatric and infant 
Price ~ 140,000 birr

2. Fetal Monitor 
Price ~ 165,000 birr
      
3. Infusions pump 
Price ~ 65,0000 birr

4. Vital Sign
Price ~ 95,000 birr

5. Handheld pulse oximeter 
Price ~ 30,000 birr 

6. Finger Tip Pulse oximeter 
Price ~ 1600 birr

💥Medical Equplment💥

❗️EDTA 4ml glass
❗️EDTA 4ml plastic
❗️SST 5ml (G&C) plastic
❗️SST 5ml (G&C) glass
❗️PT Tube 2.7ml glass
❗️ESR Tube 1.6ml glass**

**1.**Vicryl0R=1000
**2.**Silk30C=450
**3.**Silk2R=450
**4.**Silk1R=450**

Addres around paster
Contact no 0920555993
                    0967342405
free delivery 🚒🚒🚒🚒IIII",325,0,none,
tikvahpharma,196292,2026-06-25 02:37:06+00:00,"💉5 cc syringe  💵 610
         limited  stock 👆call
        With 10cc 5:2 Rati
💉10 cc syringe 💵  790
💉50cc syringe 💵1400
  💉Insulin syringe 550

🧊**Cledomox  625 mg** of 20 tabs
       📦 150 🕰 09/28💵490** **
💧Amoxicillin oral sus  Amyn
        📦100 🕰 2029 💵 78 
💧Ibuprofen 400 mg tablet 
      📦 120🕰 2029 💵 220 
💧  Ibuprofen  syrup 
        💵80 birr 📦 100
💉 omi injection 💵 
💉Artusunate inj 📦400 💵30

🧤 Surgical glove powder Free 
       💵1580 
🧤  SRITRANG Examina
      Glove powdered 💵580 /5ctn 
🧤SRITRANG Examina
      powder free 💵680 / 50ctn 

👉 Plaster 2.5 💵 65
👉  Plaster 5*5💵115
👉 Plaster 7.5*5💵130
👉  plaster 10*5💵 180
👉  plaster 12.5*5💵220
👉   plaster12.5*10💵360

   💊Amoxa Amayn 250mg 💰95
   💊Amoxa Amayn 125mg 💰78
   💊 Amayn 500mg 10*10 💰475
 ✅Azihtromycine oral sus15ml 90
✅Azihtromycine oral sus ,30ml
         💰190       
✅Co-Trimoxazoleoral sus 
         💵80     
✅ Gauze Roll – 90 cm × 100 yrd
        💰1,801.20 
         📦20roll
✅ Gauze Roll – 90 cm × 50 m
          💰924.00  
           📦20 
🧊Gauz bandage – 12.5 cm × 5 m
        💵 224.40  📦100
🧊 Gauze Bandage – 10 cm × 5 m
     💰220.80 📦100
🧊 Gauze Bandage – 7.5 cm × 5 m
       💰 218.40  📦100
🧊 Gauze Bandage – 5 cm × 5 m
         💵94.80 📦100
🧊Gauze Swabs – 
 10 cm × 10 cm (8 Ply)💰266.40  📦100

🧊 Lap Sponge – 40 cm × 45 cm (16 Ply 💰 772.80 

🔹ELASTIC CREPE BANDAGE (7.5 
      CM × 5 M) 📦480 💵  72 

🧊 ELASTIC CREPE BANDAGE (10
      CM × 5 M)📦 360   💵 90 

💧 ELASTIC CREPE BANDAGE
      (12.5 CM × 5 M)
      📦 240   🗓  2030💵  100
💧Azithromycin Oral Su 15ml
     📦 200  💵90 birr

2. **Gentamicin  Eye/Ear drop 0.3 %
       10ml** 📦50🕰12/27💵**52 Birr**

🧤SRITRANG Examination
      Glove powdered 💵580
🧤SRITRANG Examination
      powder free 💵680
🧤 Surgical glove powdered & free

POP 10cmx3cm = 133 ETB
POP 15cmx3cm = 138 ETB
EDTA K3 GLASS = 665 ETB
EDTA K3 PET = 745 ETB
SST GLASS = 1015 ETB
SST PET =      1175 ETB
PT Tube =       780 ETB
ESR Tube =    1395 ETB

Foley catheter 12 2-way = 80 
Foley catheter 14 2-way = 80 
Foley catheter 16 2-way = 80
Foley catheter 18 2-way = 80
Foley catheter 16 3-way = 122
Foley catheter 18 3-way = 122 bir
Foley catheter 20  3-way =122bir
Foley catheter 22 3-way =122 bir
Spinal needle 9cm 22 gauge =102 
  //    9cm 23 gauge = 102 ETB
   //   9cm 24  gauge = 102 ETB 
    //   9cm 25 gauge = 102 ETB
     
💧 Gentamycin o.3%10ml  
       💰52💵  
💧 Ibuprofen 400mg tab💰220
💧Cefixime 100mg SUS    💰 200
💧 Cephalexin 125mg       💰190  
💧 Cephalexin 250 mg    💰325
💧Salbutamol tab 10x10   💰165
💧 Metoclopramide10x10 💵160
💧HCTHydrochlorothiazide💵 135
💧AMYDRAMINE 
💧 HEPARIN inj 💰480

  ⚡️ RAPID TEST KITS - EGENS

✅  Syphilis Cassette of 25
          💵1080
✅ Hp Ag Cassette 💵2450

✅ HcvCassetteof 25💵1250

✅ HBSAg Cassette of 25
      ⏰ 14/01/2028 💵1000

✅ HBSAg strip of 50
  ⏰ 14/01/2028
           💵950
✅#HCG Cassette (Urine and serum) 0f 25
⏰ 14/01/202 💵1150

✅  FOB(occult blood)
       Cassette 💵2300

✅ HCV STRIP OF 50💵1300

✅  Rhelax ASO(Tulip💵2200

✅BloodGroupABD(Tulip
           💵1600
1. Cledomox 457  04/2027
            💵 300   
1. Twisted Blood Lancet 28G
            💵 140
2. Automatic blood lancet press 2
               💵 1090
3. Automatic blood lancet
          impress        💵 1060 

4. Weilflex ox-19💵 420
5  Microscope Slide Frosted of 5 0    💵 165

6. Microscope Slide non-Frosted
           of 50     💵 145

7. Cover glass 22*22 of 100
         2/1/2027   💵 135
8. Cover glass 24*50 of 100
           8/1/2028   💵 300
9 Blue Tip of 50  7/1/2035
           💵 620
10. Embedding (Tissue) Cassette of 25  💵 2700

11. Tourniquet for Adult Auto
      lock  of 50💵 230
             
12  Centrifuge Tube 50 ml
       of.25     7/1/2035💵 940

13. Mechanical Micropipette
         Volume 10-  💵 3200

14.MechanicalMicropipette 
     Volume 100  💵 3200

15. PULSE OXIMETER
        5/1/2030💵 4700

16. Hand held 3 probe
         5/1/2030 💵28,500
17 Electrical Suction machine
         (Folle)💵 29,000
 1. Coagulation Analyzer CA 
         💵 190,000
2 Semi-auto chemistry Analyzer   
         💵 186,000 Bir

☎️  0940730534🌀SELAMAWIT
           HAILE   
👉Call text  any time",601,0,none,
tikvahpharma,196288,2026-06-24 15:10:27+00:00,,4144,12,photo,data\raw\images\tikvahpharma\196288.jpg
